GEO_ID,STATENAME,DISTRICT,NAME,P001001,P001001ERR,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001011,P001012,P001013,P001014,P001015,P001016,P001017,P001018,P001019,P001020,P001021,P001022,P001023,P001024,P001025,P001026,P001027,P001028,P001029,P001030,P001031,P001032,P001033,P001034,P001035,P001036,P001037,P001038,P001039,P001040,P001041,P001042,P001043,P001044,P001045,P001046,P001047,P001048,P001049,P001050,P001051,P001052,P001053,P001054,P001055,P001056,P001057,P001058,P001059,P001060,P001061,P001062,P001063,P001064,P001065,P001066,P001067,P001068,P001069,P001070,P001071
5001100US1714,Illinois,14,"Congressional District 14 (111th Congress), Illinois",840956,null,820805,659333,45812,3858,27425,287,84090,20151,19243,4595,2243,3657,106,6270,272,209,23,709,82,6,295,88,610,78,838,337,86,9,105,54,5,72,56,60,8,6,1,8,7,7,1,7,2,4,3,56,28,0,14,1,2,0,7,3,0,1,0,0,0,0,0,12,10,2,0,0,0,0,2,2
5001100US1715,Illinois,15,"Congressional District 15 (111th Congress), Illinois",681580,null,668912,585616,46024,1523,26032,231,9486,12668,11992,4680,2223,2531,136,1212,244,149,21,208,67,7,39,145,293,37,636,326,83,5,56,37,6,31,27,22,11,15,4,4,0,7,1,1,0,0,0,33,18,2,5,2,2,0,0,0,1,1,0,0,0,2,0,4,3,0,0,0,0,1,3,3
5001100US1716,Illinois,16,"Congressional District 16 (111th Congress), Illinois",718791,null,702800,610279,44632,2148,14608,182,30951,15991,15106,5393,2628,2597,142,3047,243,184,14,338,49,4,91,77,250,49,813,349,84,14,102,44,2,52,82,35,9,8,0,18,3,3,3,4,1,0,0,57,22,3,11,4,1,0,9,4,0,0,0,3,0,0,0,15,12,3,0,0,0,0,0,0
5001100US1717,Illinois,17,"Congressional District 17 (111th Congress), Illinois",634792,null,620999,547240,53770,1528,5320,176,12965,13793,13025,6374,2299,1176,140,1798,345,95,23,294,39,9,297,55,71,10,711,410,54,9,101,31,8,28,26,12,4,7,0,13,3,0,4,0,1,0,0,44,25,1,6,2,0,1,4,0,2,1,1,0,0,1,0,13,12,1,0,0,0,0,0,0
5001100US1718,Illinois,18,"Congressional District 18 (111th Congress), Illinois",665723,null,654038,585198,49853,1571,10044,148,7224,11685,11024,5379,2034,1601,163,1022,235,83,15,220,40,7,34,58,117,16,607,301,53,3,80,32,2,17,55,23,4,16,1,5,3,0,3,2,2,2,3,41,20,3,6,3,0,0,3,0,0,1,1,4,0,0,0,13,12,1,0,0,0,0,0,0
5001100US1719,Illinois,19,"Congressional District 19 (111th Congress), Illinois",672930,null,664030,627813,25892,1565,4627,186,3947,8900,8472,3450,2289,1302,139,788,122,41,14,125,33,8,22,45,75,19,399,200,46,2,37,33,5,10,43,8,2,1,1,3,4,0,0,3,0,0,1,18,11,0,3,2,0,0,0,0,0,2,0,0,0,0,0,11,11,0,0,0,0,0,0,0
5001100US1801,Indiana,1,"Congressional District 1 (111th Congress), Indiana",705600,null,690381,512717,133401,2214,8266,157,33626,15219,14267,3881,2190,1707,117,4172,563,241,45,839,31,4,143,61,217,56,851,399,43,6,111,39,11,61,44,55,6,25,9,12,6,8,6,8,2,0,0,89,41,2,26,10,0,0,2,4,0,0,0,2,0,2,0,11,7,1,1,2,0,0,1,1
5001100US1802,Indiana,2,"Congressional District 2 (111th Congress), Indiana",679254,null,662611,566048,59975,2498,7573,311,26206,16643,15692,6856,2900,1681,198,2563,405,191,48,482,29,10,84,37,175,33,897,494,71,7,118,54,7,34,37,20,7,20,4,13,5,1,0,1,4,0,0,42,13,3,12,5,3,0,3,0,1,2,0,0,0,0,0,11,10,0,1,0,0,0,1,1
5001100US1803,Indiana,3,"Congressional District 3 (111th Congress), Indiana",723633,null,708195,627729,43623,2218,11545,265,22815,15438,14527,6059,2531,1928,176,2583,273,140,28,373,42,6,111,52,171,54,833,396,82,13,119,38,14,48,51,26,2,9,0,10,5,10,1,2,2,0,5,65,21,3,9,10,3,0,13,2,1,2,0,1,0,0,0,13,7,6,0,0,0,0,0,0
5001100US1804,Indiana,4,"Congressional District 4 (111th Congress), Indiana",789835,null,776559,714071,25266,1975,19421,243,15583,13276,12575,4216,2713,2698,204,1771,114,115,31,151,68,13,57,85,304,35,637,303,75,13,58,43,14,23,59,22,3,6,0,2,0,8,3,1,4,0,0,40,19,3,7,1,3,0,3,3,0,1,0,0,0,0,0,22,22,0,0,0,0,0,2,2
5001100US1805,Indiana,5,"Congressional District 5 (111th Congress), Indiana",809107,null,794795,727414,32765,2184,21508,271,10653,14312,13641,5088,2318,3313,179,1569,204,167,14,223,68,5,41,94,315,43,599,261,83,17,52,44,10,18,61,20,6,11,1,3,0,3,3,2,3,0,1,59,30,0,19,4,0,0,3,1,1,1,0,0,0,0,0,13,11,1,0,1,0,0,0,0
5001100US1806,Indiana,6,"Congressional District 6 (111th Congress), Indiana",676548,null,666339,624986,26757,1520,5599,247,7230,10209,9630,4364,2327,1094,164,1026,190,51,23,116,23,5,32,115,89,11,531,302,39,15,40,30,9,21,41,15,2,3,0,3,4,5,2,0,0,0,0,44,13,1,10,13,0,0,1,0,0,3,1,1,0,1,0,4,4,0,0,0,0,0,0,0
5001100US1807,Indiana,7,"Congressional District 7 (111th Congress), Indiana",676351,null,656038,378800,220806,2431,11447,358,42196,20313,18691,8984,2076,1778,125,2686,989,512,136,831,63,12,105,54,239,101,1476,867,192,40,111,34,4,31,56,45,19,25,3,7,15,9,11,0,3,0,4,120,65,10,22,4,1,3,10,0,0,0,3,1,0,1,0,20,17,2,1,0,0,0,6,6
5001100US1808,Indiana,8,"Congressional District 8 (111th Congress), Indiana",694398,null,683562,640919,29767,1733,6066,232,4845,10836,10281,5063,2306,1412,148,782,156,74,19,110,29,4,31,47,77,23,510,300,51,13,35,15,12,24,38,9,3,3,0,0,6,0,0,1,0,0,0,32,8,3,6,0,7,1,4,0,0,0,0,0,0,3,0,12,10,2,0,0,0,0,1,1
5001100US1809,Indiana,9,"Congressional District 9 (111th Congress), Indiana",729076,null,717421,675222,19037,1689,11049,264,10160,11655,11043,4223,2715,1891,203,1297,140,112,31,143,27,3,44,51,135,28,555,256,72,5,42,45,7,23,53,12,11,6,0,4,9,5,0,0,0,0,5,46,24,7,8,2,0,0,5,0,0,0,0,0,0,0,0,9,5,1,0,3,0,0,2,2
5001100US1901,Iowa,1,"Congressional District 1 (111th Congress), Iowa",596443,null,585084,542199,28205,1309,6831,699,5841,11359,10567,5109,1843,1408,199,1213,253,120,10,168,28,7,48,42,113,6,727,386,70,8,105,25,10,28,39,17,5,9,2,2,8,5,0,1,4,0,3,55,20,2,12,3,2,1,8,2,4,0,0,0,0,1,0,10,6,4,0,0,0,0,0,0
5001100US1902,Iowa,2,"Congressional District 2 (111th Congress), Iowa",620856,null,608386,562459,19927,1611,13965,375,10049,12470,11724,4914,2140,2247,166,1418,227,124,17,135,52,15,36,42,154,37,686,362,75,5,55,33,7,29,58,27,3,3,1,10,4,6,2,0,1,0,5,40,18,3,6,7,0,0,1,0,0,5,0,0,0,0,0,19,14,5,0,0,0,0,1,1
5001100US1903,Iowa,3,"Congressional District 3 (111th Congress), Iowa",642116,null,629417,568207,27358,3101,16536,311,13904,12699,11924,4393,1950,2339,178,1716,296,175,17,339,67,17,120,65,197,55,722,355,65,14,74,42,4,28,49,31,4,11,0,8,3,21,5,1,6,0,1,47,15,1,8,7,4,0,6,1,0,1,2,1,0,0,1,6,6,0,0,0,0,0,0,0
5001100US1904,Iowa,4,"Congressional District 4 (111th Congress), Iowa",609487,null,601472,573138,7638,1347,10000,216,9133,8015,7562,2360,1504,1577,145,1424,82,52,13,130,36,3,68,35,112,21,408,181,41,8,20,33,3,26,37,33,9,0,0,3,2,3,0,2,6,0,1,32,11,5,4,7,0,0,5,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0
5001100US1905,Iowa,5,"Congressional District 5 (111th Congress), Iowa",577453,null,568663,535558,6020,3716,5762,402,17205,8790,8278,2287,2038,1092,172,1944,190,48,20,101,60,8,145,34,94,45,470,261,32,3,30,32,6,40,28,19,2,0,2,4,2,6,0,1,2,0,0,33,10,4,10,2,0,1,1,5,0,0,0,0,0,0,0,8,6,0,2,0,0,0,1,1
5001100US2001,Kansas,1,"Congressional District 1 (111th Congress), Kansas",655310,null,640336,579773,15783,4001,7151,544,33084,14974,14051,4122,3850,1666,195,3079,194,165,39,232,60,21,176,59,125,68,856,376,118,11,77,53,15,51,63,22,11,9,1,12,7,12,6,8,1,0,3,59,21,1,7,15,4,0,8,1,0,1,0,0,0,1,0,8,4,3,0,1,0,0,0,0
5001100US2002,Kansas,2,"Congressional District 2 (111th Congress), Kansas",710047,null,687624,621202,34631,9439,9442,636,12274,22423,20881,6694,7230,2719,277,2134,713,246,62,334,72,33,108,90,123,46,1427,775,156,27,88,87,13,84,92,35,4,12,6,14,8,11,1,4,1,3,6,86,35,4,17,11,3,2,4,2,0,0,7,0,0,0,1,29,18,2,0,1,8,0,0,0
5001100US2003,Kansas,3,"Congressional District 3 (111th Congress), Kansas",767569,null,745267,608659,66259,5538,29144,514,35153,22302,20715,6257,4231,3990,239,3296,847,297,75,552,90,20,158,145,442,76,1458,709,137,22,140,96,16,69,104,64,12,27,1,19,15,14,4,5,0,0,4,113,41,18,34,3,1,0,9,1,1,4,1,0,0,0,0,10,9,1,0,0,0,0,6,6
5001100US2004,Kansas,4,"Congressional District 4 (111th Congress), Kansas",720192,null,693958,581410,51191,9172,22025,544,29616,26234,24463,7093,7852,3171,239,3445,1005,303,50,536,120,21,197,108,265,58,1677,884,152,28,185,130,14,96,80,47,4,18,1,21,1,3,6,2,2,1,2,83,42,2,17,10,0,1,5,4,0,1,1,0,0,0,0,11,10,1,0,0,0,0,0,0
5001100US2101,Kentucky,1,"Congressional District 1 (111th Congress), Kentucky",686989,null,675596,615726,47282,1718,3410,509,6951,11393,10776,4966,2870,1018,172,1051,198,91,41,164,18,8,45,56,50,28,558,254,50,34,64,41,7,26,50,11,1,3,0,5,1,4,0,5,1,1,0,52,22,4,10,1,0,1,7,1,0,4,1,0,0,0,1,7,7,0,0,0,0,0,0,0
5001100US2102,Kentucky,2,"Congressional District 2 (111th Congress), Kentucky",760032,null,745186,680698,43731,2120,7968,747,9922,14846,14056,6277,3004,1821,274,1594,216,213,67,243,36,9,46,73,128,55,715,259,102,15,82,64,17,23,87,19,7,10,0,4,12,3,0,0,4,7,0,65,23,7,13,1,0,1,11,0,0,5,0,0,0,0,4,10,10,0,0,0,0,0,0,0
5001100US2103,Kentucky,3,"Congressional District 3 (111th Congress), Kentucky",721626,null,705495,522474,152440,1706,16116,448,12311,16131,14916,6882,2057,2204,168,1367,686,383,127,546,79,17,58,67,233,42,1113,545,173,26,100,76,7,20,45,34,5,21,17,10,12,7,6,4,2,0,3,86,41,1,27,3,5,1,0,0,0,1,5,0,1,1,0,15,12,2,0,0,0,1,1,1
5001100US2104,Kentucky,4,"Congressional District 4 (111th Congress), Kentucky",741464,null,730120,694178,20388,1483,6500,406,7165,11344,10728,4533,2690,1559,169,1087,120,83,22,144,20,14,45,57,138,47,568,260,52,14,80,62,6,32,31,14,2,2,3,2,0,4,2,1,0,1,0,38,7,2,8,6,0,0,4,3,0,3,4,0,1,0,0,9,9,0,0,0,0,0,1,1
5001100US2105,Kentucky,5,"Congressional District 5 (111th Congress), Kentucky",670051,null,663934,649102,8883,1336,2150,122,2341,6117,5859,1707,2795,530,103,513,51,12,3,46,17,9,18,17,26,12,232,124,7,1,3,20,7,21,21,14,9,1,0,0,0,0,0,0,0,0,4,24,11,4,5,1,0,0,1,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0
5001100US2106,Kentucky,6,"Congressional District 6 (111th Congress), Kentucky",759205,null,743828,647359,64796,1757,12786,269,16861,15377,14447,6620,2756,2096,93,1636,297,188,47,308,35,9,71,70,191,30,846,503,84,12,52,33,0,40,36,28,4,22,5,8,11,6,0,0,0,0,2,69,36,6,9,2,0,0,10,1,2,0,0,2,0,1,0,15,10,4,0,1,0,0,0,0
5001100US2201,Louisiana,1,"Congressional District 1 (111th Congress), Louisiana",686961,null,674759,533213,109533,2582,12956,267,16208,12202,11388,2694,2274,2031,145,2484,456,216,22,489,62,2,146,68,231,68,707,289,54,2,78,49,6,65,34,43,15,12,0,37,7,5,5,2,3,0,1,92,27,2,47,0,2,0,2,1,8,0,3,0,0,0,0,15,13,0,2,0,0,0,0,0
5001100US2202,Louisiana,2,"Congressional District 2 (111th Congress), Louisiana",493352,null,484042,160396,290121,2008,17488,196,13833,9310,8391,2116,965,1135,59,1554,753,345,114,941,49,5,104,28,161,62,808,385,70,8,98,61,2,17,13,35,10,10,3,44,19,14,6,3,5,2,3,97,19,1,62,7,1,1,0,0,0,0,1,5,0,0,0,14,7,7,0,0,0,0,0,0
5001100US2203,Louisiana,3,"Congressional District 3 (111th Congress), Louisiana",637371,null,626213,420777,174793,11985,7471,262,10925,11158,10405,3136,2968,964,147,1456,646,184,52,323,77,190,104,47,81,30,665,320,37,12,58,65,22,33,35,27,4,5,0,17,5,7,4,0,4,0,10,70,27,3,29,2,4,0,0,1,0,2,0,0,0,1,1,18,8,10,0,0,0,0,0,0
5001100US2204,Louisiana,4,"Congressional District 4 (111th Congress), Louisiana",667109,null,654400,407430,226369,6206,6361,608,7426,12709,11666,3418,3380,1575,189,1135,706,411,110,360,50,7,65,101,127,32,919,404,123,9,73,70,4,50,63,21,4,17,3,14,23,21,6,7,0,1,6,102,24,5,43,4,1,3,14,0,0,0,6,1,0,0,1,20,14,4,0,1,1,0,2,2
5001100US2205,Louisiana,5,"Congressional District 5 (111th Congress), Louisiana",644296,null,636636,399664,224221,3272,4616,182,4681,7660,7100,2272,1905,783,79,622,769,221,59,189,27,5,39,33,78,19,487,231,62,6,24,32,3,20,36,11,2,16,4,17,12,9,2,0,0,0,0,67,20,3,29,5,1,0,1,4,0,0,2,0,0,2,0,6,4,1,0,0,0,1,0,0
5001100US2206,Louisiana,6,"Congressional District 6 (111th Congress), Louisiana",727498,null,718502,438100,254868,1994,14061,251,9228,8996,8320,2510,1620,1416,112,1085,555,311,69,363,36,13,44,37,128,21,592,326,24,6,67,35,1,26,19,34,3,16,2,16,11,2,3,0,0,0,1,78,27,3,39,1,1,1,0,0,1,0,1,2,0,1,1,3,2,1,0,0,0,0,3,3
5001100US2207,Louisiana,7,"Congressional District 7 (111th Congress), Louisiana",676785,null,665937,476612,172491,2532,7179,197,6926,10848,9905,3805,1756,1082,154,1483,574,129,33,627,34,11,66,46,85,20,832,489,43,10,88,26,6,37,41,19,7,8,2,39,5,2,6,3,0,1,0,88,23,2,56,0,2,0,0,0,0,1,0,0,0,4,0,22,21,1,0,0,0,0,1,1
5001100US2301,Maine,1,"Congressional District 1 (111th Congress), Maine",668515,null,657794,634969,8842,2275,9078,162,2468,10721,10050,2501,3750,2453,162,616,79,68,24,206,34,3,30,44,73,7,599,290,65,12,38,81,11,26,37,19,10,4,0,0,1,1,3,0,1,0,0,42,16,4,4,2,3,0,8,0,1,4,0,0,0,0,0,29,26,3,0,0,0,0,1,1
5001100US2302,Maine,2,"Congressional District 2 (111th Congress), Maine",659846,null,649626,630002,6865,6293,4493,180,1793,10220,9684,2070,4979,1479,132,587,100,33,18,99,38,7,40,30,58,14,500,247,48,12,34,39,11,30,42,12,6,6,0,8,1,1,0,2,1,0,0,30,17,3,5,0,2,0,2,0,0,0,1,0,0,0,0,6,0,1,0,0,5,0,0,0
5001100US2401,Maryland,1,"Congressional District 1 (111th Congress), Maryland",744275,null,730049,616651,86210,1828,15762,349,9249,14226,13209,5089,2313,2942,178,1191,465,221,67,287,45,3,79,70,211,48,907,501,96,16,56,71,10,25,74,20,6,8,2,13,1,4,1,1,1,0,1,93,45,5,9,3,8,2,9,0,1,4,6,1,0,0,0,17,17,0,0,0,0,0,0,0
5001100US2402,Maryland,2,"Congressional District 2 (111th Congress), Maryland",700893,null,680319,402344,235656,2794,25935,457,13133,20574,18708,7536,2300,3012,170,1482,1398,836,277,758,132,10,177,159,362,99,1698,908,254,22,96,73,10,22,72,66,3,52,3,32,34,25,14,5,0,2,5,143,68,9,24,14,12,3,7,2,0,1,1,0,1,0,1,20,18,1,0,1,0,0,5,5
5001100US2403,Maryland,3,"Congressional District 3 (111th Congress), Maryland",719856,null,699420,491672,146149,2362,37973,533,20731,20436,18686,6084,2242,4735,220,1966,992,756,143,527,109,9,122,135,555,91,1601,816,209,27,97,93,9,68,91,66,7,36,5,19,16,20,14,4,2,0,2,118,72,2,17,3,11,0,2,7,0,1,1,1,0,1,0,31,23,5,0,3,0,0,0,0
5001100US2404,Maryland,4,"Congressional District 4 (111th Congress), Maryland",714316,null,690975,183189,403991,2941,49479,369,51006,23341,20875,5204,992,3323,86,4213,2187,1391,276,1583,128,8,387,159,798,140,2251,1325,270,45,119,44,1,63,54,64,13,69,20,33,19,52,26,8,10,5,11,198,118,8,50,5,8,1,0,3,1,0,2,0,0,2,0,16,7,4,2,3,0,0,1,1
5001100US2405,Maryland,5,"Congressional District 5 (111th Congress), Maryland",767369,null,742515,391656,286145,3443,32219,451,28601,24854,21970,7544,2301,3943,241,2089,2115,1343,189,1066,132,10,211,177,512,97,2659,1569,340,19,134,145,7,52,109,64,8,81,5,34,27,37,13,4,6,4,1,209,120,11,41,8,10,1,8,2,1,0,0,0,0,5,2,15,7,5,1,0,1,1,1,1
5001100US2406,Maryland,6,"Congressional District 6 (111th Congress), Maryland",738943,null,723253,645561,48711,1740,16213,292,10736,15690,14645,5947,2366,3245,198,1439,318,248,49,274,79,7,74,93,258,50,971,484,137,11,62,80,14,39,59,50,7,6,0,3,4,10,0,0,2,0,3,58,28,2,12,5,1,0,1,2,0,4,1,2,0,0,0,16,15,1,0,0,0,0,0,0
5001100US2407,Maryland,7,"Congressional District 7 (111th Congress), Maryland",659776,null,643634,218279,370480,1953,44486,246,8190,16142,14396,4406,1068,3487,112,842,1804,819,214,720,115,5,72,164,535,33,1583,970,201,11,73,44,11,20,59,51,4,60,11,25,10,23,4,2,3,1,0,128,85,10,18,0,4,0,4,0,0,1,2,0,0,4,0,24,16,6,0,1,0,1,11,11
5001100US2408,Maryland,8,"Congressional District 8 (111th Congress), Maryland",728124,null,698679,409932,122956,3359,96786,460,65186,29445,27338,4867,1462,7829,189,7062,902,873,218,1211,214,6,608,367,1255,275,1865,770,305,12,152,70,10,86,87,143,31,43,3,29,20,45,15,3,23,7,11,208,108,3,49,8,15,3,4,3,3,7,0,3,0,2,0,34,21,4,3,6,0,0,0,0
5001100US2501,Massachusetts,1,"Congressional District 1 (111th Congress), Massachusetts",644956,null,630242,576640,16195,1658,13824,185,21740,14714,13497,4430,2304,2696,168,2381,292,129,36,498,42,2,133,50,208,128,1119,590,88,19,126,79,10,46,53,42,14,13,1,15,2,8,9,0,1,2,1,73,25,5,21,3,4,2,7,2,1,1,0,1,0,0,1,21,16,4,1,0,0,0,4,4
5001100US2502,Massachusetts,2,"Congressional District 2 (111th Congress), Massachusetts",661045,null,645030,548568,42774,2042,13885,281,37480,16015,14745,4500,2105,2138,230,3085,573,212,85,969,47,17,201,62,290,231,1178,692,61,21,144,50,11,24,41,41,27,19,6,14,6,6,7,4,1,1,2,80,27,4,22,5,8,1,4,0,0,7,1,1,0,0,0,12,9,3,0,0,0,0,0,0
5001100US2503,Massachusetts,3,"Congressional District 3 (111th Congress), Massachusetts",664919,null,648786,557234,30349,1629,34351,224,24999,16133,15025,4215,1644,3026,251,3404,464,183,57,834,82,7,183,64,462,149,1019,484,67,18,159,38,6,31,33,64,35,5,9,37,3,11,14,1,4,0,0,75,28,3,19,0,8,5,3,2,3,3,0,1,0,0,0,14,11,2,0,0,1,0,0,0
5001100US2504,Massachusetts,4,"Congressional District 4 (111th Congress), Massachusetts",656083,null,638730,566860,20915,2215,30208,192,18340,17353,15945,3563,1606,3803,276,2961,372,162,48,2324,43,13,268,74,270,162,1315,432,85,11,315,42,12,83,36,68,22,8,0,95,1,26,69,1,2,4,3,84,22,2,30,4,4,7,6,3,0,3,1,1,1,0,0,8,4,3,0,0,0,1,1,1
5001100US2505,Massachusetts,5,"Congressional District 5 (111th Congress), Massachusetts",662269,null,644717,518663,23127,1986,50508,205,50228,17552,16501,3637,1360,3535,184,4469,196,184,56,1075,135,2,472,128,737,331,1009,372,72,9,202,58,9,35,57,46,38,3,0,13,4,7,22,1,13,40,8,33,13,0,5,3,0,0,5,2,2,3,0,0,0,0,0,9,9,0,0,0,0,0,0,0
5001100US2506,Massachusetts,6,"Congressional District 6 (111th Congress), Massachusetts",650161,null,637299,569147,20065,1548,22572,240,23727,12862,12009,3440,1535,2595,149,2461,209,150,34,692,45,11,175,44,326,143,796,321,67,12,110,44,2,42,44,46,30,7,2,12,4,12,21,0,8,9,3,50,19,1,9,3,0,0,7,3,1,1,1,0,2,3,0,5,4,0,0,0,1,0,2,2
5001100US2507,Massachusetts,7,"Congressional District 7 (111th Congress), Massachusetts",648162,null,629969,503116,37202,1282,56702,248,31419,18193,17150,3457,1146,4512,131,5412,312,246,109,735,80,8,170,101,617,114,953,358,107,12,126,42,10,34,60,87,39,7,9,13,0,19,14,0,9,2,5,75,40,1,17,3,7,1,1,2,1,1,0,0,0,1,0,13,10,0,0,3,0,0,2,2
5001100US2508,Massachusetts,8,"Congressional District 8 (111th Congress), Massachusetts",660414,null,632243,359784,142580,2722,65498,257,61402,28171,25855,4939,1314,5262,186,5599,1337,642,362,4276,153,22,446,144,719,454,2145,825,214,28,327,47,9,48,81,97,68,35,11,57,23,39,193,4,22,12,5,150,63,12,36,8,6,4,3,5,1,1,1,7,2,1,0,16,9,4,3,0,0,0,5,5
5001100US2509,Massachusetts,9,"Congressional District 9 (111th Congress), Massachusetts",650381,null,631262,482825,86986,1457,33105,196,26693,19119,17553,4119,1108,2820,140,2524,783,438,257,4337,78,2,201,65,349,332,1415,533,129,6,227,41,4,44,47,41,23,10,5,54,8,48,171,2,5,14,3,116,27,1,50,1,7,9,3,4,0,1,3,3,6,1,0,35,27,6,0,0,0,2,0,0
5001100US2510,Massachusetts,10,"Congressional District 10 (111th Congress), Massachusetts",649239,null,637348,582399,14205,2311,29115,195,9123,11891,10839,2664,1986,2207,135,2059,404,149,32,641,57,8,136,42,243,76,963,420,41,10,168,47,7,80,39,52,15,7,1,45,1,12,9,1,2,0,6,84,17,8,33,2,4,3,1,1,3,4,0,6,2,0,0,4,3,0,0,0,1,0,1,1
5001100US2601,Michigan,1,"Congressional District 1 (111th Congress), Michigan",650222,null,637964,606883,7877,18275,3363,187,1379,12258,11749,1506,8039,1076,164,556,120,27,9,28,59,31,52,29,49,4,468,237,20,6,6,84,14,35,44,6,3,0,0,2,3,0,0,7,0,1,0,28,6,0,0,4,0,0,15,0,1,2,0,0,0,0,0,13,8,3,0,0,1,1,0,0
5001100US2602,Michigan,2,"Congressional District 2 (111th Congress), Michigan",698831,null,683700,619653,32894,4901,8915,161,17176,15131,14220,4444,4212,1973,114,2404,331,75,10,243,36,7,78,59,202,32,856,466,53,11,73,44,11,56,90,34,4,2,0,2,0,1,2,0,0,0,7,42,14,4,14,2,1,2,3,1,0,0,0,0,0,1,0,12,11,1,0,0,0,0,1,1
5001100US2603,Michigan,3,"Congressional District 3 (111th Congress), Michigan",694695,null,675703,569875,60949,3462,14325,256,26836,18992,17488,6964,3097,2484,161,2649,627,205,58,728,55,10,118,64,198,70,1397,903,85,11,124,62,7,39,71,32,7,6,0,18,16,9,2,3,1,1,0,91,35,4,20,5,6,3,7,1,1,3,0,1,5,0,0,16,7,6,0,3,0,0,0,0
5001100US2604,Michigan,4,"Congressional District 4 (111th Congress), Michigan",686378,null,674385,637739,18323,6703,6350,221,5049,11993,11312,3106,4539,1396,203,1389,201,63,18,101,43,17,75,33,106,22,649,362,38,6,35,44,10,61,50,17,4,7,1,8,2,1,0,0,1,0,2,22,12,0,1,5,0,0,3,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,2,2
5001100US2605,Michigan,5,"Congressional District 5 (111th Congress), Michigan",635129,null,618676,483469,119552,3309,4795,126,7425,16453,15271,6447,3689,1411,115,1696,886,189,55,498,45,11,48,61,102,18,1117,718,75,2,90,45,4,56,42,25,4,8,4,23,4,5,8,1,0,0,3,54,32,1,9,1,0,0,4,3,0,0,1,0,0,3,0,6,6,0,0,0,0,0,5,5
5001100US2606,Michigan,6,"Congressional District 6 (111th Congress), Michigan",671883,null,653520,565369,59783,3831,9065,255,15217,18363,16799,7041,4083,2121,153,1806,637,180,42,269,69,5,92,57,217,27,1447,948,105,19,102,75,9,44,67,26,2,18,1,5,5,8,3,2,4,2,2,109,53,8,11,8,2,0,12,3,1,7,0,4,0,0,0,8,7,0,1,0,0,0,0,0
5001100US2607,Michigan,7,"Congressional District 7 (111th Congress), Michigan",676899,null,660756,601004,40115,2935,8431,173,8098,16143,15130,6315,3971,1972,158,1603,439,98,17,242,38,2,55,88,106,26,948,604,75,15,57,70,5,39,36,18,3,9,1,9,2,1,2,1,0,0,1,54,30,1,14,3,3,0,2,0,0,0,0,0,0,0,1,10,8,2,0,0,0,0,1,1
5001100US2608,Michigan,8,"Congressional District 8 (111th Congress), Michigan",707572,null,689928,620348,37744,3259,19000,264,9313,17644,16416,6017,3819,3027,185,1752,463,169,35,438,58,20,76,102,231,24,1141,661,92,13,112,62,7,51,63,27,9,12,1,13,4,7,1,2,1,0,3,61,35,4,11,1,4,0,6,0,0,0,0,0,0,0,0,24,23,1,0,0,0,0,2,2
5001100US2609,Michigan,9,"Congressional District 9 (111th Congress), Michigan",657590,null,642620,506393,76223,1666,50165,126,8047,14970,13835,4037,1870,4257,276,1213,589,325,31,322,127,7,33,100,607,41,1040,597,94,6,78,61,24,20,59,37,13,25,5,12,1,6,0,0,2,0,0,77,53,2,14,0,5,0,0,0,2,0,0,1,0,0,0,18,18,0,0,0,0,0,0,0
5001100US2610,Michigan,10,"Congressional District 10 (111th Congress), Michigan",719712,null,707505,665438,20922,2482,12867,143,5653,12207,11606,3292,3380,2700,318,1123,218,109,10,103,42,3,30,52,207,19,571,322,46,4,42,29,12,26,48,20,5,1,0,4,3,1,0,0,1,0,7,23,5,0,3,7,0,0,5,0,0,3,0,0,0,0,0,6,4,1,0,1,0,0,1,1
5001100US2611,Michigan,11,"Congressional District 11 (111th Congress), Michigan",695888,null,681668,573710,64849,2232,35870,129,4878,14220,13270,3997,2810,3692,169,1032,449,229,17,184,97,3,26,49,499,17,869,493,76,9,27,75,11,29,49,38,6,30,3,2,3,11,0,1,1,0,5,72,46,5,8,1,5,0,4,0,1,1,0,1,0,0,0,9,6,2,0,0,0,1,0,0
5001100US2612,Michigan,12,"Congressional District 12 (111th Congress), Michigan",636601,null,620567,462880,134694,2203,17750,143,2897,16034,14605,5594,2886,3045,297,665,949,416,52,259,97,2,40,67,220,16,1323,845,160,5,68,79,4,15,35,42,4,28,0,7,13,8,4,2,3,0,1,80,51,4,7,4,2,0,8,0,0,0,2,1,0,0,1,25,18,2,0,5,0,0,1,1
5001100US2613,Michigan,13,"Congressional District 13 (111th Congress), Michigan",519570,null,506320,167992,306339,2397,6342,124,23126,13250,11884,3922,1397,1042,108,2090,1640,433,97,695,59,5,114,36,196,50,1247,805,86,13,90,28,4,37,32,18,4,23,9,28,17,24,13,2,5,6,3,101,38,9,36,4,1,1,5,0,1,3,1,0,0,2,0,17,15,1,0,0,1,0,1,1
