GEO_ID,STATENAME,NAME,DP1_C0,DP1_C1,DP1_C1A,DP1_C2,DP1_C3,DP1_C3A,DP1_C4,DP1_C5,DP1_C5A,DP1_C6,DP1_C7,DP1_C7A,DP1_C8,DP1_C9,DP1_C9A,DP1_C10,DP1_C11,DP1_C11A,DP1_C12,DP1_C13,DP1_C13A,DP1_C14,DP1_C15,DP1_C15A,DP1_C16,DP1_C17,DP1_C17A,DP1_C18,DP1_C19,DP1_C19A,DP1_C20,DP1_C21,DP1_C21A,DP1_C22,DP1_C23,DP1_C23A,DP1_C24,DP1_C25,DP1_C25A,DP1_C26,DP1_C27,DP1_C27A,DP1_C28,DP1_C29,DP1_C29A,DP1_C30,DP1_C31,DP1_C31A,DP1_C32,DP1_E1,DP1_C33,DP1_C34,DP1_C34A,DP1_C35,DP1_C36,DP1_C36A,DP1_C37,DP1_C38,DP1_C38A,DP1_C39,DP1_C40,DP1_C40A,DP1_C41,DP1_C42,DP1_C42A,DP1_C43,DP1_C44,DP1_C44A,DP1_C45,DP1_C46,DP1_C46A,DP1_C47,DP1_C48,DP1_C48A,DP1_C49,DP1_C50,DP1_C50A,DP1_C51,DP1_C52,DP1_C52A,DP1_C53,DP1_C54,DP1_C54A,DP1_C55,DP1_C56,DP1_C56A,DP1_C57,DP1_C58,DP1_C58A,DP1_C59,DP1_C60,DP1_C60A,DP1_C61,DP1_C62,DP1_C62A,DP1_C63,DP1_C64,DP1_C64A,DP1_C65,DP1_C66,DP1_C66A,DP1_C67,DP1_C68,DP1_C68A,DP1_C69,DP1_C70,DP1_C70A,DP1_C71,DP1_C72,DP1_C72A,DP1_C73,DP1_C74,DP1_C74A,DP1_C75,DP1_C76,DP1_C76A,DP1_C77,DP1_C78,DP1_C78A,DP1_C79,DP1_C80,DP1_C80A,DP1_C81,DP1_C82,DP1_C82A,DP1_C83,DP1_C84,DP1_C84A,DP1_C85,DP1_C86,DP1_C86A,DP1_C87,DP1_C88,DP1_C88A,DP1_C89,DP1_C90,DP1_C90A,DP1_C91,DP1_C92,DP1_C92A,DP1_C93,DP1_C94,DP1_C94A,DP1_C95,DP1_C96,DP1_C96A,DP1_C97,DP1_C98,DP1_C98A,DP1_C99,DP1_C100,DP1_C100A,DP1_C101,DP1_C102,DP1_C102A,DP1_C103,DP1_C104,DP1_C104A,DP1_C105,DP1_C106,DP1_C106A,DP1_C107,DP1_C108,DP1_C108A,DP1_C109,DP1_C110,DP1_C110A,DP1_C111,DP1_C112,DP1_C112A,DP1_C113,DP1_C114,DP1_C114A,DP1_C115,DP1_C116,DP1_C116A,DP1_C117,DP1_C118,DP1_C118A,DP1_C119,DP1_C120,DP1_C120A,DP1_C121,DP1_C122,DP1_C122A,DP1_C123,DP1_C124,DP1_C124A,DP1_C125,DP1_C126,DP1_C126A,DP1_C127,DP1_C128,DP1_C128A,DP1_C129,DP1_C130,DP1_C130A,DP1_C131,DP1_C132,DP1_C132A,DP1_C133,DP1_C134,DP1_C134A,DP1_C135,DP1_C136,DP1_C136A,DP1_C137,DP1_C138,DP1_C138A,DP1_C139,DP1_C140,DP1_C140A,DP1_C141,DP1_C142,DP1_C142A,DP1_C143,DP1_C144,DP1_C144A,DP1_C145,DP1_C146,DP1_C146A,DP1_C147,DP1_C148,DP1_C148A,DP1_C149,DP1_C150,DP1_C150A,DP1_C151,DP1_C152,DP1_C152A,DP1_C153,DP1_C154,DP1_C154A,DP1_C155,DP1_C156,DP1_C156A,DP1_C157,DP1_C158,DP1_C158A,DP1_C159,DP1_C160,DP1_C160A,DP1_C161,DP1_C162,DP1_C162A,DP1_C163,DP1_C164,DP1_C164A,DP1_C165,DP1_E2,DP1_C166,DP1_E3,DP1_C167,DP1_C168,DP1_C168A,DP1_C169,DP1_C170,DP1_C170A,DP1_C171,DP1_C172,DP1_C172A,DP1_C173,DP1_C174,DP1_C174A,DP1_C175,DP1_C175A,DP1_E4,DP1_C176,DP1_C176A,DP1_E5,DP1_C177,DP1_C178,DP1_C178A,DP1_C179,DP1_C180,DP1_C180A,DP1_C181,DP1_C182,DP1_C182A,DP1_C183,DP1_E6,DP1_C184,DP1_E7
5001000US2611,Michigan,"Congressional District 11 (110th Congress), Michigan",662563,100,null,324785,49,null,337778,51,null,46065,7,null,48813,7.4,null,47112,7.1,null,40957,6.2,null,34721,5.2,null,97907,14.8,null,120437,18.2,null,95043,14.3,null,31848,4.8,null,23114,3.5,null,40994,6.2,null,27381,4.1,null,8171,1.2,null,36.3,(X),494153,74.6,null,238618,36,null,255535,38.6,null,472879,71.4,null,89819,13.6,null,76546,11.6,null,30476,4.6,null,46070,7,null,652372,98.5,null,602111,90.9,null,24460,3.7,null,2257,0.3,null,20106,3,null,7928,1.2,null,4387,0.7,null,2116,0.3,null,2098,0.3,null,1649,0.2,null,738,0.1,null,1190,0.2,null,156,0,null,47,0,null,28,0,null,23,0,null,58,0,null,3282,0.5,null,10191,1.5,null,611374,92.3,null,26829,4,null,5630,0.8,null,22839,3.4,null,436,0.1,null,6250,0.9,null,662563,100,null,12980,2,null,8167,1.2,null,1057,0.2,null,371,0.1,null,3385,0.5,null,649583,98,null,593318,89.5,null,662563,100,null,654914,98.8,null,257798,38.9,null,144663,21.8,null,205923,31.1,null,158729,24,null,21467,3.2,null,7190,1.1,null,25063,3.8,null,11984,1.8,null,7649,1.2,null,5759,0.9,null,1890,0.3,null,257798,100,null,177932,69,null,86710,33.6,null,144663,56.1,null,69417,26.9,null,24205,9.4,null,13026,5.1,null,79866,31,null,66522,25.8,null,22139,8.6,null,91939,35.7,null,54158,21,null,2.54,(X),3.09,(X),266956,100,null,257798,96.6,null,9158,3.4,null,1431,0.5,null,1,null,(X),5.1,null,(X),257798,100,null,202393,78.5,null,55405,21.5,null,2.7,(X),1.96,(X)
5001000US2612,Michigan,"Congressional District 12 (110th Congress), Michigan",662563,100,null,318800,48.1,null,343763,51.9,null,40250,6.1,null,42677,6.4,null,42599,6.4,null,39221,5.9,null,38001,5.7,null,102342,15.4,null,106357,16.1,null,88348,13.3,null,32396,4.9,null,26636,4,null,51781,7.8,null,39379,5.9,null,12576,1.9,null,37.5,(X),512341,77.3,null,241305,36.4,null,271036,40.9,null,490681,74.1,null,119410,18,null,103736,15.7,null,40141,6.1,null,63595,9.6,null,647848,97.8,null,547392,82.6,null,79813,12,null,2241,0.3,null,15544,2.3,null,4448,0.7,null,2376,0.4,null,3019,0.5,null,337,0.1,null,1042,0.2,null,1525,0.2,null,2797,0.4,null,154,0,null,41,0,null,29,0,null,29,0,null,55,0,null,2704,0.4,null,14715,2.2,null,560375,84.6,null,84022,12.7,null,6656,1,null,18405,2.8,null,509,0.1,null,8151,1.2,null,662563,100,null,9615,1.5,null,5485,0.8,null,1011,0.2,null,330,0,null,2789,0.4,null,652948,98.5,null,541233,81.7,null,662563,100,null,655552,98.9,null,274665,41.5,null,127945,19.3,null,192086,29,null,136537,20.6,null,31467,4.7,null,10729,1.6,null,29389,4.4,null,13549,2,null,7011,1.1,null,5243,0.8,null,1768,0.3,null,274665,100,null,172799,62.9,null,75505,27.5,null,127945,46.6,null,54242,19.7,null,33490,12.2,null,16591,6,null,101866,37.1,null,86334,31.4,null,33431,12.2,null,82614,30.1,null,75642,27.5,null,2.39,(X),3.03,(X),284031,100,null,274665,96.7,null,9366,3.3,null,841,0.3,null,0.9,null,(X),4.6,null,(X),274665,100,null,200386,73,null,74279,27,null,2.54,(X),1.96,(X)
5001000US2613,Michigan,"Congressional District 13 (110th Congress), Michigan",662563,100,null,318606,48.1,null,343957,51.9,null,51976,7.8,null,62240,9.4,null,55954,8.4,null,46909,7.1,null,44590,6.7,null,98565,14.9,null,99097,15,null,81743,12.3,null,25472,3.8,null,19979,3,null,38393,5.8,null,28730,4.3,null,8915,1.3,null,31.9,(X),463255,69.9,null,217307,32.8,null,245948,37.1,null,436400,65.9,null,87499,13.2,null,76038,11.5,null,29805,4.5,null,46233,7,null,647590,97.7,null,210582,31.8,null,402800,60.8,null,2572,0.4,null,7846,1.2,null,1821,0.3,null,1022,0.2,null,1033,0.2,null,167,0,null,332,0.1,null,403,0.1,null,3068,0.5,null,177,0,null,28,0,null,39,0,null,37,0,null,73,0,null,23613,3.6,null,14973,2.3,null,221728,33.5,null,409706,61.8,null,6494,1,null,9745,1.5,null,572,0.1,null,30480,4.6,null,662563,100,null,47513,7.2,null,34456,5.2,null,6084,0.9,null,738,0.1,null,6235,0.9,null,615050,92.8,null,191708,28.9,null,662563,100,null,646472,97.6,null,239673,36.2,null,73312,11.1,null,221856,33.5,null,160572,24.2,null,69479,10.5,null,32429,4.9,null,42152,6.4,null,16075,2.4,null,16091,2.4,null,8631,1.3,null,7460,1.1,null,239673,100,null,151647,63.3,null,79112,33,null,73312,30.6,null,35222,14.7,null,63602,26.5,null,37665,15.7,null,88026,36.7,null,74484,31.1,null,25524,10.6,null,93680,39.1,null,58479,24.4,null,2.7,(X),3.4,(X),268629,100,null,239673,89.2,null,28956,10.8,null,637,0.2,null,1.6,null,(X),8.7,null,(X),239673,100,null,133462,55.7,null,106211,44.3,null,2.78,(X),2.59,(X)
5001000US2614,Michigan,"Congressional District 14 (110th Congress), Michigan",662563,100,null,312063,47.1,null,350500,52.9,null,49740,7.5,null,59181,8.9,null,54475,8.2,null,45868,6.9,null,41993,6.3,null,96487,14.6,null,96033,14.5,null,84470,12.7,null,29762,4.5,null,23224,3.5,null,42748,6.5,null,29870,4.5,null,8712,1.3,null,33.2,(X),470682,71,null,214394,32.4,null,256288,38.7,null,444706,67.1,null,94798,14.3,null,81330,12.3,null,32115,4.8,null,49215,7.4,null,639661,96.5,null,218958,33,null,406567,61.4,null,2012,0.3,null,7911,1.2,null,3626,0.5,null,521,0.1,null,710,0.1,null,234,0,null,289,0,null,192,0,null,2339,0.4,null,170,0,null,47,0,null,32,0,null,47,0,null,44,0,null,4043,0.6,null,22902,3.5,null,237677,35.9,null,413100,62.3,null,5952,0.9,null,11430,1.7,null,568,0.1,null,18161,2.7,null,662563,100,null,12247,1.8,null,7563,1.1,null,1508,0.2,null,390,0.1,null,2786,0.4,null,650316,98.2,null,212940,32.1,null,662563,100,null,655017,98.9,null,243508,36.8,null,87585,13.2,null,225143,34,null,155843,23.5,null,65460,9.9,null,30936,4.7,null,33321,5,null,13883,2.1,null,7546,1.1,null,4822,0.7,null,2724,0.4,null,243508,100,null,163142,67,null,79518,32.7,null,87585,36,null,39601,16.3,null,61233,25.1,null,34123,14,null,80366,33,null,69228,28.4,null,24589,10.1,null,94863,39,null,61295,25.2,null,2.69,(X),3.32,(X),261530,100,null,243508,93.1,null,18022,6.9,null,738,0.3,null,1.3,null,(X),6.8,null,(X),243508,100,null,157950,64.9,null,85558,35.1,null,2.76,(X),2.57,(X)
5001000US2615,Michigan,"Congressional District 15 (110th Congress), Michigan",662563,100,null,326300,49.2,null,336263,50.8,null,44385,6.7,null,46740,7.1,null,45677,6.9,null,51514,7.8,null,59690,9,null,102900,15.5,null,104127,15.7,null,89208,13.5,null,30182,4.6,null,21953,3.3,null,36168,5.5,null,23089,3.5,null,6930,1,null,33.1,(X),499773,75.4,null,242715,36.6,null,257058,38.8,null,460339,69.5,null,78740,11.9,null,66187,10,null,27006,4.1,null,39181,5.9,null,647634,97.7,null,535689,80.9,null,78251,11.8,null,2704,0.4,null,24911,3.8,null,7339,1.1,null,7511,1.1,null,1519,0.2,null,1729,0.3,null,3516,0.5,null,785,0.1,null,2512,0.4,null,161,0,null,68,0,null,18,0,null,25,0,null,50,0,null,5918,0.9,null,14929,2.3,null,548630,82.8,null,83787,12.6,null,7181,1.1,null,28115,4.2,null,558,0.1,null,10304,1.6,null,662563,100,null,18546,2.8,null,11033,1.7,null,1697,0.3,null,548,0.1,null,5268,0.8,null,644017,97.2,null,524596,79.2,null,662563,100,null,638638,96.4,null,253067,38.2,null,124471,18.8,null,192633,29.1,null,148037,22.3,null,26447,4,null,11088,1.7,null,42020,6.3,null,14084,2.1,null,23925,3.6,null,6531,1,null,17394,2.6,null,253067,100,null,164598,65,null,80013,31.6,null,124471,49.2,null,57311,22.6,null,30109,11.9,null,17717,7,null,88469,35,null,68064,26.9,null,19117,7.6,null,87204,34.5,null,47689,18.8,null,2.52,(X),3.09,(X),264889,100,null,253067,95.5,null,11822,4.5,null,1187,0.4,null,1.6,null,(X),4.8,null,(X),253067,100,null,172901,68.3,null,80166,31.7,null,2.68,(X),2.18,(X)
5001000US2602,Michigan,"Congressional District 2 (110th Congress), Michigan",662563,100,null,328679,49.6,null,333884,50.4,null,46388,7,null,51146,7.7,null,53878,8.1,null,52590,7.9,null,42613,6.4,null,84020,12.7,null,105550,15.9,null,87368,13.2,null,31500,4.8,null,25745,3.9,null,42933,6.5,null,28842,4.4,null,9990,1.5,null,35.1,(X),479460,72.4,null,234571,35.4,null,244889,37,null,448644,67.7,null,96793,14.6,null,81765,12.3,null,34747,5.2,null,47018,7.1,null,651795,98.4,null,594855,89.8,null,30129,4.5,null,4318,0.7,null,6846,1,null,596,0.1,null,688,0.1,null,419,0.1,null,191,0,null,1080,0.2,null,1035,0.2,null,2837,0.4,null,142,0,null,38,0,null,25,0,null,23,0,null,56,0,null,15505,2.3,null,10768,1.6,null,604549,91.2,null,33046,5,null,8655,1.3,null,8481,1.3,null,422,0.1,null,18840,2.8,null,662563,100,null,34148,5.2,null,25427,3.8,null,1467,0.2,null,413,0.1,null,6841,1,null,628415,94.8,null,579614,87.5,null,662563,100,null,642449,97,null,241996,36.5,null,141697,21.4,null,208754,31.5,null,169092,25.5,null,20825,3.1,null,9218,1.4,null,29177,4.4,null,12086,1.8,null,20114,3,null,10473,1.6,null,9641,1.5,null,241996,100,null,174698,72.2,null,85858,35.5,null,141697,58.6,null,64695,26.7,null,23771,9.8,null,15580,6.4,null,67298,27.8,null,55028,22.7,null,22184,9.2,null,91719,37.9,null,55519,22.9,null,2.65,(X),3.13,(X),290170,100,null,241996,83.4,null,48174,16.6,null,34059,11.7,null,1.7,null,(X),6.9,null,(X),241996,100,null,193586,80,null,48410,20,null,2.73,(X),2.34,(X)
5001000US2603,Michigan,"Congressional District 3 (110th Congress), Michigan",662563,100,null,328939,49.6,null,333624,50.4,null,50289,7.6,null,52330,7.9,null,52454,7.9,null,50956,7.7,null,47604,7.2,null,97291,14.7,null,108110,16.3,null,85255,12.9,null,27701,4.2,null,20982,3.2,null,35704,5.4,null,24870,3.8,null,9017,1.4,null,33,(X),476607,71.9,null,233714,35.3,null,242893,36.7,null,446413,67.4,null,81594,12.3,null,69591,10.5,null,28297,4.3,null,41294,6.2,null,649059,98,null,561259,84.7,null,53746,8.1,null,3439,0.5,null,10762,1.6,null,1382,0.2,null,1244,0.2,null,661,0.1,null,332,0.1,null,1714,0.3,null,4615,0.7,null,814,0.1,null,353,0.1,null,43,0,null,197,0,null,50,0,null,63,0,null,19500,2.9,null,13504,2,null,572822,86.5,null,59166,8.9,null,7454,1.1,null,12708,1.9,null,692,0.1,null,24205,3.7,null,662563,100,null,41229,6.2,null,26065,3.9,null,3906,0.6,null,1280,0.2,null,9978,1.5,null,621334,93.8,null,544396,82.2,null,662563,100,null,643682,97.2,null,243190,36.7,null,130843,19.7,null,211010,31.8,null,172006,26,null,23913,3.6,null,9390,1.4,null,34726,5.2,null,13207,2,null,18881,2.8,null,11838,1.8,null,7043,1.1,null,243190,100,null,167412,68.8,null,87475,36,null,130843,53.8,null,64270,26.4,null,27115,11.1,null,17925,7.4,null,75778,31.2,null,60569,24.9,null,19688,8.1,null,93480,38.4,null,47238,19.4,null,2.65,(X),3.18,(X),257995,100,null,243190,94.3,null,14805,5.7,null,3790,1.5,null,1.3,null,(X),6.1,null,(X),243190,100,null,176238,72.5,null,66952,27.5,null,2.8,(X),2.25,(X)
5001000US2604,Michigan,"Congressional District 4 (110th Congress), Michigan",662563,100,null,327486,49.4,null,335077,50.6,null,39592,6,null,45470,6.9,null,48376,7.3,null,54154,8.2,null,48667,7.3,null,79001,11.9,null,101711,15.4,null,90878,13.7,null,35309,5.3,null,29513,4.5,null,48477,7.3,null,30995,4.7,null,10420,1.6,null,36.7,(X),499791,75.4,null,244087,36.8,null,255704,38.6,null,462941,69.9,null,107211,16.2,null,89892,13.6,null,38467,5.8,null,51425,7.8,null,653857,98.7,null,623940,94.2,null,13785,2.1,null,5799,0.9,null,4997,0.8,null,1266,0.2,null,1043,0.2,null,473,0.1,null,364,0.1,null,815,0.1,null,275,0,null,761,0.1,null,180,0,null,63,0,null,33,0,null,36,0,null,48,0,null,5156,0.8,null,8706,1.3,null,631834,95.4,null,15866,2.4,null,9937,1.5,null,6311,1,null,438,0.1,null,7353,1.1,null,662563,100,null,15835,2.4,null,11474,1.7,null,673,0.1,null,195,0,null,3493,0.5,null,646728,97.6,null,615156,92.8,null,662563,100,null,636055,96,null,252123,38.1,null,142538,21.5,null,188304,28.4,null,150810,22.8,null,17295,2.6,null,7417,1.1,null,35795,5.4,null,13767,2.1,null,26508,4,null,12060,1.8,null,14448,2.2,null,252123,100,null,175097,69.4,null,79737,31.6,null,142538,56.5,null,59050,23.4,null,23215,9.2,null,14919,5.9,null,77026,30.6,null,60862,24.1,null,24567,9.7,null,85324,33.8,null,61416,24.4,null,2.52,(X),2.99,(X),311749,100,null,252123,80.9,null,59626,19.1,null,45589,14.6,null,1.7,null,(X),6.8,null,(X),252123,100,null,196022,77.7,null,56101,22.3,null,2.61,(X),2.23,(X)
5001000US2605,Michigan,"Congressional District 5 (110th Congress), Michigan",662563,100,null,318798,48.1,null,343765,51.9,null,47020,7.1,null,53058,8,null,51203,7.7,null,48080,7.3,null,40040,6,null,88372,13.3,null,104447,15.8,null,90656,13.7,null,32322,4.9,null,25803,3.9,null,44240,6.7,null,28077,4.2,null,9245,1.4,null,35.4,(X),481417,72.7,null,226013,34.1,null,255404,38.5,null,454645,68.6,null,96609,14.6,null,81562,12.3,null,33052,5,null,48510,7.3,null,648659,97.9,null,507997,76.7,null,123334,18.6,null,3593,0.5,null,4422,0.7,null,1255,0.2,null,748,0.1,null,537,0.1,null,201,0,null,679,0.1,null,258,0,null,744,0.1,null,120,0,null,42,0,null,20,0,null,24,0,null,34,0,null,9193,1.4,null,13904,2.1,null,519798,78.5,null,129164,19.5,null,9600,1.4,null,5868,0.9,null,374,0.1,null,12764,1.9,null,662563,100,null,23683,3.6,null,17783,2.7,null,830,0.1,null,238,0,null,4832,0.7,null,638880,96.4,null,496796,75,null,662563,100,null,652534,98.5,null,257344,38.8,null,123206,18.6,null,210749,31.8,null,161088,24.3,null,29866,4.5,null,14800,2.2,null,31369,4.7,null,15657,2.4,null,10029,1.5,null,5262,0.8,null,4767,0.7,null,257344,100,null,175891,68.3,null,85986,33.4,null,123206,47.9,null,53051,20.6,null,41403,16.1,null,26622,10.3,null,81453,31.7,null,68766,26.7,null,24827,9.6,null,94882,36.9,null,58619,22.8,null,2.54,(X),3.07,(X),278055,100,null,257344,92.6,null,20711,7.4,null,1950,0.7,null,1.9,null,(X),9.6,null,(X),257344,100,null,189831,73.8,null,67513,26.2,null,2.61,(X),2.31,(X)
5001000US2606,Michigan,"Congressional District 6 (110th Congress), Michigan",662563,100,null,324148,48.9,null,338415,51.1,null,43829,6.6,null,48107,7.3,null,50392,7.6,null,52189,7.9,null,48206,7.3,null,84086,12.7,null,102487,15.5,null,91301,13.8,null,33055,5,null,26123,3.9,null,43667,6.6,null,28935,4.4,null,10186,1.5,null,35.5,(X),490671,74.1,null,235706,35.6,null,254965,38.5,null,457114,69,null,97986,14.8,null,82788,12.5,null,34372,5.2,null,48416,7.3,null,650145,98.1,null,569637,86,null,58860,8.9,null,3462,0.5,null,7315,1.1,null,2077,0.3,null,1401,0.2,null,722,0.1,null,407,0.1,null,1246,0.2,null,362,0.1,null,1100,0.2,null,195,0,null,62,0,null,36,0,null,64,0,null,33,0,null,10676,1.6,null,12418,1.9,null,580561,87.6,null,64023,9.7,null,8378,1.3,null,9030,1.4,null,483,0.1,null,13805,2.1,null,662563,100,null,23899,3.6,null,17414,2.6,null,1376,0.2,null,412,0.1,null,4697,0.7,null,638664,96.4,null,558490,84.3,null,662563,100,null,642218,96.9,null,253972,38.3,null,133217,20.1,null,192652,29.1,null,154714,23.4,null,24330,3.7,null,11091,1.7,null,38047,5.7,null,15064,2.3,null,20345,3.1,null,5892,0.9,null,14453,2.2,null,253972,100,null,171895,67.7,null,81777,32.2,null,133217,52.5,null,57368,22.6,null,28766,11.3,null,18560,7.3,null,82077,32.3,null,64854,25.5,null,23509,9.3,null,89031,35.1,null,57309,22.6,null,2.53,(X),3.04,(X),286509,100,null,253972,88.6,null,32537,11.4,null,16735,5.8,null,1.8,null,(X),7.2,null,(X),253972,100,null,185215,72.9,null,68757,27.1,null,2.63,(X),2.25,(X)
5001000US2607,Michigan,"Congressional District 7 (110th Congress), Michigan",662563,100,null,329554,49.7,null,333009,50.3,null,42784,6.5,null,48352,7.3,null,51070,7.7,null,48533,7.3,null,38292,5.8,null,84889,12.8,null,108133,16.3,null,97144,14.7,null,34316,5.2,null,26395,4,null,43430,6.6,null,29132,4.4,null,10093,1.5,null,36.7,(X),490103,74,null,240754,36.3,null,249349,37.6,null,463243,69.9,null,97819,14.8,null,82655,12.5,null,34180,5.2,null,48475,7.3,null,651495,98.3,null,596743,90.1,null,37823,5.7,null,2971,0.4,null,5394,0.8,null,1422,0.2,null,702,0.1,null,499,0.1,null,870,0.1,null,872,0.1,null,454,0.1,null,575,0.1,null,174,0,null,54,0,null,24,0,null,30,0,null,66,0,null,8390,1.3,null,11068,1.7,null,606807,91.6,null,41861,6.3,null,7244,1.1,null,6795,1,null,415,0.1,null,11205,1.7,null,662563,100,null,21034,3.2,null,15446,2.3,null,1247,0.2,null,329,0,null,4012,0.6,null,641529,96.8,null,586323,88.5,null,662563,100,null,635735,96,null,248443,37.5,null,138356,20.9,null,196830,29.7,null,156997,23.7,null,22500,3.4,null,10062,1.5,null,29606,4.5,null,13957,2.1,null,26828,4,null,18248,2.8,null,8580,1.3,null,248443,100,null,175305,70.6,null,83508,33.6,null,138356,55.7,null,60240,24.2,null,26838,10.8,null,17146,6.9,null,73138,29.4,null,60663,24.4,null,23114,9.3,null,90480,36.4,null,56876,22.9,null,2.56,(X),3.04,(X),271488,100,null,248443,91.5,null,23045,8.5,null,9391,3.5,null,1.6,null,(X),7.7,null,(X),248443,100,null,190744,76.8,null,57699,23.2,null,2.66,(X),2.22,(X)
5001000US2608,Michigan,"Congressional District 8 (110th Congress), Michigan",662563,100,null,327101,49.4,null,335462,50.6,null,45429,6.9,null,49632,7.5,null,50196,7.6,null,53894,8.1,null,53833,8.1,null,89321,13.5,null,112367,17,null,95345,14.4,null,32274,4.9,null,21710,3.3,null,31868,4.8,null,19882,3,null,6812,1,null,33.9,(X),488064,73.7,null,237247,35.8,null,250817,37.9,null,450660,68,null,70657,10.7,null,58562,8.8,null,24356,3.7,null,34206,5.2,null,649814,98.1,null,592687,89.5,null,32746,4.9,null,3012,0.5,null,12565,1.9,null,2183,0.3,null,2556,0.4,null,887,0.1,null,711,0.1,null,2414,0.4,null,1715,0.3,null,2099,0.3,null,244,0,null,72,0,null,42,0,null,41,0,null,89,0,null,8560,1.3,null,12749,1.9,null,603955,91.2,null,37277,5.6,null,7566,1.1,null,14713,2.2,null,580,0.1,null,12038,1.8,null,662563,100,null,23156,3.5,null,15379,2.3,null,1189,0.2,null,1147,0.2,null,5441,0.8,null,639407,96.5,null,580988,87.7,null,662563,100,null,641798,96.9,null,245198,37,null,137458,20.7,null,202224,30.5,null,162541,24.5,null,19835,3,null,8065,1.2,null,37083,5.6,null,13139,2,null,20765,3.1,null,4027,0.6,null,16738,2.5,null,245198,100,null,169631,69.2,null,86052,35.1,null,137458,56.1,null,66296,27,null,23463,9.6,null,14818,6,null,75567,30.8,null,57295,23.4,null,16008,6.5,null,91640,37.4,null,41164,16.8,null,2.62,(X),3.12,(X),259014,100,null,245198,94.7,null,13816,5.3,null,2859,1.1,null,1.5,null,(X),6.4,null,(X),245198,100,null,184504,75.2,null,60694,24.8,null,2.77,(X),2.15,(X)
5001000US2609,Michigan,"Congressional District 9 (110th Congress), Michigan",662563,100,null,324296,48.9,null,338267,51.1,null,43399,6.6,null,46271,7,null,45869,6.9,null,40322,6.1,null,32729,4.9,null,95894,14.5,null,113376,17.1,null,101186,15.3,null,36052,5.4,null,25239,3.8,null,42574,6.4,null,29895,4.5,null,9757,1.5,null,37.5,(X),500620,75.6,null,240823,36.3,null,259797,39.2,null,480692,72.6,null,96473,14.6,null,82226,12.4,null,33370,5,null,48856,7.4,null,650453,98.2,null,550494,83.1,null,53678,8.1,null,1608,0.2,null,37208,5.6,null,16038,2.4,null,7445,1.1,null,2800,0.4,null,3122,0.5,null,3715,0.6,null,706,0.1,null,3382,0.5,null,176,0,null,40,0,null,37,0,null,35,0,null,64,0,null,7289,1.1,null,12110,1.8,null,561135,84.7,null,56821,8.6,null,4484,0.7,null,40583,6.1,null,515,0.1,null,11868,1.8,null,662563,100,null,19907,3,null,11669,1.8,null,3384,0.5,null,374,0.1,null,4480,0.7,null,642656,97,null,539651,81.4,null,662563,100,null,652678,98.5,null,263960,39.8,null,144251,21.8,null,195717,29.5,null,152174,23,null,22847,3.4,null,7329,1.1,null,25903,3.9,null,10554,1.6,null,9885,1.5,null,4989,0.8,null,4896,0.7,null,263960,100,null,175023,66.3,null,82387,31.2,null,144251,54.6,null,66603,25.2,null,22922,8.7,null,12458,4.7,null,88937,33.7,null,74147,28.1,null,23882,9,null,87102,33,null,58067,22,null,2.47,(X),3.07,(X),275727,100,null,263960,95.7,null,11767,4.3,null,2148,0.8,null,1,null,(X),5.8,null,(X),263960,100,null,196084,74.3,null,67876,25.7,null,2.64,(X),1.98,(X)
5001000US2701,Minnesota,"Congressional District 1 (110th Congress), Minnesota",614935,100,null,303829,49.4,null,311106,50.6,null,38126,6.2,null,41714,6.8,null,46702,7.6,null,51292,8.3,null,42871,7,null,72667,11.8,null,95054,15.5,null,80505,13.1,null,28572,4.6,null,24295,4,null,43830,7.1,null,34475,5.6,null,14832,2.4,null,36.6,(X),458375,74.5,null,223561,36.4,null,234814,38.2,null,426818,69.4,null,107355,17.5,null,93137,15.1,null,38453,6.3,null,54684,8.9,null,609016,99,null,581596,94.6,null,6416,1,null,1498,0.2,null,10643,1.7,null,1412,0.2,null,1349,0.2,null,526,0.1,null,524,0.1,null,1008,0.2,null,1544,0.3,null,4280,0.7,null,173,0,null,40,0,null,33,0,null,39,0,null,61,0,null,8690,1.4,null,5919,1,null,586270,95.3,null,8133,1.3,null,3103,0.5,null,12347,2,null,383,0.1,null,10885,1.8,null,614935,100,null,18293,3,null,13020,2.1,null,510,0.1,null,273,0,null,4490,0.7,null,596642,97,null,573243,93.2,null,614935,100,null,592397,96.3,null,237884,38.7,null,134819,21.9,null,178716,29.1,null,149045,24.2,null,11764,1.9,null,4060,0.7,null,29214,4.8,null,11085,1.8,null,22538,3.7,null,9747,1.6,null,12791,2.1,null,237884,100,null,160197,67.3,null,76835,32.3,null,134819,56.7,null,60365,25.4,null,17510,7.4,null,11870,5,null,77687,32.7,null,63823,26.8,null,27552,11.6,null,80092,33.7,null,61446,25.8,null,2.49,(X),3.03,(X),251376,100,null,237884,94.6,null,13492,5.4,null,2629,1,null,1.3,null,(X),5.9,null,(X),237884,100,null,182776,76.8,null,55108,23.2,null,2.62,(X),2.06,(X)
