GEO_ID,STATENAME,NAME,S1901_C03_001E,S1901_C03_001M,S1901_C03_001MA,S1901_C03_001EA,S1901_C04_001E,S1901_C04_001M,S1901_C04_001MA,S1901_C04_001EA,S1901_C02_001M,S1901_C02_001MA,S1901_C02_001E,S1901_C02_001EA,S1901_C01_001M,S1901_C01_001MA,S1901_C01_001E,S1901_C01_001EA,S1901_C02_002E,S1901_C02_002M,S1901_C02_002MA,S1901_C02_002EA,S1901_C01_002M,S1901_C01_002MA,S1901_C01_002E,S1901_C01_002EA,S1901_C04_002M,S1901_C04_002MA,S1901_C04_002E,S1901_C04_002EA,S1901_C03_002M,S1901_C03_002MA,S1901_C03_002E,S1901_C03_002EA,S1901_C01_003E,S1901_C01_003EA,S1901_C01_003M,S1901_C01_003MA,S1901_C02_003E,S1901_C02_003EA,S1901_C02_003M,S1901_C02_003MA,S1901_C04_003E,S1901_C04_003M,S1901_C04_003MA,S1901_C04_003EA,S1901_C03_003M,S1901_C03_003MA,S1901_C03_003E,S1901_C03_003EA,S1901_C04_004E,S1901_C04_004M,S1901_C04_004MA,S1901_C04_004EA,S1901_C03_004M,S1901_C03_004MA,S1901_C03_004E,S1901_C03_004EA,S1901_C02_004M,S1901_C02_004MA,S1901_C02_004E,S1901_C02_004EA,S1901_C01_004M,S1901_C01_004MA,S1901_C01_004E,S1901_C01_004EA,S1901_C04_005E,S1901_C04_005EA,S1901_C04_005M,S1901_C04_005MA,S1901_C03_005M,S1901_C03_005MA,S1901_C03_005E,S1901_C03_005EA,S1901_C02_005M,S1901_C02_005MA,S1901_C02_005E,S1901_C02_005EA,S1901_C01_005M,S1901_C01_005MA,S1901_C01_005E,S1901_C01_005EA,S1901_C04_006E,S1901_C04_006EA,S1901_C04_006M,S1901_C04_006MA,S1901_C03_006M,S1901_C03_006MA,S1901_C03_006E,S1901_C03_006EA,S1901_C02_006M,S1901_C02_006MA,S1901_C02_006E,S1901_C02_006EA,S1901_C01_006M,S1901_C01_006MA,S1901_C01_006E,S1901_C01_006EA,S1901_C01_007E,S1901_C01_007M,S1901_C01_007MA,S1901_C01_007EA,S1901_C04_007M,S1901_C04_007MA,S1901_C04_007E,S1901_C04_007EA,S1901_C03_007M,S1901_C03_007MA,S1901_C03_007E,S1901_C03_007EA,S1901_C02_007M,S1901_C02_007MA,S1901_C02_007E,S1901_C02_007EA,S1901_C01_008E,S1901_C01_008M,S1901_C01_008MA,S1901_C01_008EA,S1901_C04_008E,S1901_C04_008EA,S1901_C04_008M,S1901_C04_008MA,S1901_C03_008M,S1901_C03_008MA,S1901_C03_008E,S1901_C03_008EA,S1901_C02_008M,S1901_C02_008MA,S1901_C02_008E,S1901_C02_008EA,S1901_C01_009E,S1901_C01_009EA,S1901_C01_009M,S1901_C01_009MA,S1901_C02_009E,S1901_C02_009EA,S1901_C02_009M,S1901_C02_009MA,S1901_C03_009E,S1901_C03_009EA,S1901_C03_009M,S1901_C03_009MA,S1901_C04_009E,S1901_C04_009EA,S1901_C04_009M,S1901_C04_009MA,S1901_C01_010M,S1901_C01_010MA,S1901_C02_010E,S1901_C02_010M,S1901_C02_010MA,S1901_C02_010EA,S1901_C01_010E,S1901_C01_010EA,S1901_C03_010E,S1901_C03_010M,S1901_C03_010MA,S1901_C03_010EA,S1901_C04_010E,S1901_C04_010M,S1901_C04_010MA,S1901_C04_010EA,S1901_C02_011E,S1901_C02_011EA,S1901_C02_011M,S1901_C02_011MA,S1901_C01_011M,S1901_C01_011MA,S1901_C01_011E,S1901_C01_011EA,S1901_C04_011M,S1901_C04_011MA,S1901_C04_011E,S1901_C04_011EA,S1901_C03_011M,S1901_C03_011MA,S1901_C03_011E,S1901_C03_011EA,S1901_C01_012E,S1901_C01_012EA,S1901_C01_012M,S1901_C01_012MA,S1901_C02_012E,S1901_C02_012M,S1901_C02_012MA,S1901_C02_012EA,S1901_C04_012E,S1901_C04_012EA,S1901_C04_012M,S1901_C04_012MA,S1901_C03_012M,S1901_C03_012MA,S1901_C03_012E,S1901_C03_012EA,S1901_C02_013M,S1901_C02_013MA,S1901_C02_013E,S1901_C02_013EA,S1901_C01_013M,S1901_C01_013MA,S1901_C01_013E,S1901_C01_013EA,S1901_C03_013E,S1901_C03_013M,S1901_C03_013MA,S1901_C03_013EA,S1901_C04_013M,S1901_C04_013MA,S1901_C04_013E,S1901_C04_013EA,S1901_C01_014E,S1901_C01_014M,S1901_C01_014MA,S1901_C01_014EA,S1901_C02_014E,S1901_C02_014M,S1901_C02_014MA,S1901_C02_014EA,S1901_C04_014M,S1901_C04_014MA,S1901_C03_014E,S1901_C03_014EA,S1901_C03_014M,S1901_C03_014MA,S1901_C04_014E,S1901_C04_014EA,S1901_C02_015E,S1901_C02_015M,S1901_C02_015MA,S1901_C02_015EA,S1901_C01_015M,S1901_C01_015MA,S1901_C01_015E,S1901_C01_015EA,S1901_C04_015M,S1901_C04_015MA,S1901_C04_015E,S1901_C04_015EA,S1901_C03_015M,S1901_C03_015MA,S1901_C03_015E,S1901_C03_015EA,S1901_C01_016E,S1901_C01_016EA,S1901_C01_016M,S1901_C01_016MA,S1901_C02_016E,S1901_C02_016EA,S1901_C02_016M,S1901_C02_016MA,S1901_C03_016E,S1901_C03_016M,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_016E,S1901_C04_016M,S1901_C04_016MA,S1901_C04_016EA
5001100US4704,Tennessee,"Congressional District 4 (111th Congress), Tennessee",146686,4484,null,null,80823,4353,null,null,4710,null,187764,null,4057,null,268587,null,6.6,0.9,null,null,1,null,11.5,null,2.1,null,23.9,null,0.9,null,3.6,null,8.4,null,0.8,null,4.5,null,0.7,null,17.8,1.8,null,null,0.8,null,3.3,null,21.1,1.9,null,null,1.2,null,10.8,null,1.1,null,14.5,null,0.9,null,16.3,null,12.6,null,1.9,null,1.2,null,12.1,null,1.2,null,12.5,null,0.9,null,12.4,null,11.7,null,1.8,null,1.3,null,17.4,null,1.1,null,16.8,null,1,null,15.5,null,18,1.1,null,null,1.4,null,8,null,1.9,null,25,null,1.5,null,21.9,null,8.7,0.8,null,null,2.6,null,0.8,null,1.2,null,13.4,null,0.9,null,11.1,null,6.1,null,0.7,null,7.9,null,0.9,null,9.6,null,1.2,null,1.6,null,0.7,null,0.4,null,2.2,0.5,null,null,1.6,null,2.6,0.6,null,null,0.1,0.2,null,null,1.9,null,0.5,null,0.4,null,1.5,null,0.5,null,0.6,null,0.6,null,2.3,null,36301,null,1233,null,45206.00,1538,null,null,18287,null,1165,null,1383,null,51994,null,2091,null,56732,null,1505,null,48299,null,63671,2449,null,null,1749,null,27121,null,28.8,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X),(X),null
5001100US4705,Tennessee,"Congressional District 5 (111th Congress), Tennessee",108251,4258,null,null,113113,4788,null,null,4968,null,164497,null,4502,null,277610,null,6.9,1,null,null,0.9,null,9,null,1.7,null,13,null,1,null,2.6,null,7.7,null,0.8,null,5.7,null,0.9,null,11.7,1.8,null,null,0.6,null,1.7,null,16.1,1.8,null,null,1.1,null,5.1,null,1,null,8.2,null,1,null,11.2,null,13.1,null,1.5,null,1.2,null,8,null,1.3,null,10.8,null,0.9,null,11.6,null,17.3,null,1.8,null,1.8,null,13.9,null,1.4,null,14.9,null,1.1,null,16.2,null,19,1,null,null,1.9,null,15.9,null,1.9,null,23.2,null,1.5,null,20.6,null,9.9,0.9,null,null,6.8,null,1.1,null,1.8,null,15,null,1.3,null,11.7,null,8.9,null,0.9,null,12.3,null,1.2,null,17.4,null,1.8,null,3.7,null,0.8,null,0.4,null,3.9,0.6,null,null,3,null,5.5,0.9,null,null,1.4,0.5,null,null,5.1,null,0.7,null,0.5,null,3.5,null,0.5,null,1.1,null,1.1,null,7.5,null,44587,null,1250,null,53493.00,2086,null,null,31709,null,1420,null,2468,null,69109,null,3339,null,74631,null,2167,null,62063,null,94303,4508,null,null,2134,null,41884,null,25.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X),(X),null
5001100US4706,Tennessee,"Congressional District 6 (111th Congress), Tennessee",151144,5117,null,null,84434,4574,null,null,4742,null,203849,null,4052,null,288283,null,5.5,0.8,null,null,0.8,null,8.1,null,2.2,null,16.9,null,0.5,null,1.7,null,6.5,null,0.7,null,3.8,null,0.6,null,13.8,1.7,null,null,0.6,null,2.2,null,20.1,2.2,null,null,1,null,7.6,null,1,null,9.9,null,1,null,12.7,null,15.5,null,2.2,null,1.2,null,8.4,null,1.1,null,11.1,null,1,null,12.4,null,14,null,2.1,null,1.5,null,16.2,null,1.3,null,17,null,1.2,null,16.1,null,18.8,1.1,null,null,2,null,12.7,null,1.4,null,23.1,null,1.3,null,20.5,null,12.7,0.9,null,null,3.8,null,1.1,null,1.4,null,19.7,null,1.3,null,15.9,null,9.1,null,0.9,null,11.8,null,1,null,15.3,null,1.3,null,2,null,0.9,null,0.4,null,2.6,0.5,null,null,2.1,null,3.3,0.6,null,null,0.9,0.6,null,null,1.9,null,0.4,null,0.3,null,1.5,null,0.2,null,0.4,null,0.5,null,2.5,null,43712,null,1257,null,52870.00,1956,null,null,24476,null,2195,null,1614,null,64630,null,1670,null,63660,null,1310,null,55300,null,73691,1994,null,null,1665,null,32042,null,26.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),null
5001100US4707,Tennessee,"Congressional District 7 (111th Congress), Tennessee",171305,4655,null,null,69279,3089,null,null,5051,null,214390,null,5427,null,283669,null,4.2,0.8,null,null,0.8,null,6.1,null,1.8,null,12.6,null,0.4,null,1.3,null,4.1,null,0.6,null,2.1,null,0.5,null,10.5,1.7,null,null,0.4,null,1.2,null,17.7,2.4,null,null,0.7,null,4.6,null,0.9,null,6.8,null,0.8,null,9.1,null,14.7,null,1.9,null,0.8,null,6.4,null,1,null,8.1,null,0.9,null,9.6,null,17.4,null,2.1,null,1.3,null,12.5,null,1.2,null,13.7,null,1.2,null,14.9,null,18.1,1.2,null,null,2.1,null,15.9,null,1.4,null,19.5,null,1.4,null,19.1,null,12.6,0.9,null,null,4.9,null,1.3,null,1.3,null,17.1,null,1.1,null,14.9,null,14.9,null,1.1,null,17.9,null,1.3,null,21.4,null,1.5,null,4.4,null,1.2,null,0.8,null,6.8,1,null,null,5.4,null,8.2,1.2,null,null,1,0.7,null,null,6.3,null,0.8,null,0.6,null,5,null,0.5,null,0.8,null,1,null,7.7,null,58253,null,2396,null,68948.00,2582,null,null,31020,null,1412,null,2499,null,80978,null,2298,null,87380,null,1777,null,76520,null,98913,2820,null,null,2624,null,40654,null,28.6,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X),(X),null
5001100US4708,Tennessee,"Congressional District 8 (111th Congress), Tennessee",117209,3969,null,null,78961,4063,null,null,4485,null,166546,null,3630,null,245507,null,7.6,1.1,null,null,1,null,10.2,null,2.3,null,17,null,0.8,null,2.8,null,8.8,null,0.9,null,5.2,null,0.9,null,17.2,2.1,null,null,0.8,null,2.7,null,22.6,2.2,null,null,1.1,null,8.2,null,1.3,null,12,null,1,null,14.6,null,14.8,null,1.9,null,1.4,null,10.9,null,1.2,null,12.4,null,1.1,null,13.5,null,13.3,null,1.7,null,1.5,null,16.1,null,1.3,null,16.1,null,1,null,15.7,null,17.6,1.2,null,null,1.6,null,9.6,null,1.7,null,26,null,1.3,null,21,null,10.1,1.2,null,null,3.5,null,1.1,null,1.9,null,16.4,null,1.5,null,13,null,6.6,null,0.7,null,8.8,null,1,null,11.7,null,1.3,null,1.1,null,0.5,null,0.4,null,1.9,0.5,null,null,1.5,null,2.6,0.7,null,null,0.6,0.4,null,null,2,null,0.6,null,0.4,null,1.5,null,0.3,null,0.4,null,0.8,null,2.6,null,37427,null,1263,null,46748.00,2157,null,null,21224,null,1183,null,2700,null,57881,null,2862,null,58663,null,1912,null,50202,null,69668,3758,null,null,2129,null,30100,null,28.6,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X),(X),null
5001100US4709,Tennessee,"Congressional District 9 (111th Congress), Tennessee",73587,4071,null,null,81358,4063,null,null,4809,null,146382,null,4252,null,227740,null,10.2,1.3,null,null,1.2,null,12.6,null,2.4,null,18.3,null,1,null,2.6,null,7.9,null,0.9,null,6.5,null,1.1,null,12.2,1.9,null,null,1.3,null,3.8,null,16.8,2,null,null,1.7,null,5.8,null,1.5,null,11.3,null,1.2,null,12.7,null,13.1,null,1.6,null,1.7,null,9.1,null,1.4,null,13.2,null,1.1,null,13.6,null,15,null,2.1,null,2.2,null,14.2,null,1.7,null,15.5,null,1.2,null,15.4,null,16.7,1.2,null,null,2.3,null,14.9,null,2,null,20.7,null,1.6,null,17.3,null,8.9,0.9,null,null,4.3,null,1.1,null,2.1,null,16.8,null,1.3,null,10.6,null,7.1,null,0.8,null,9.2,null,1.1,null,16,null,2,null,2.5,null,0.7,null,0.4,null,2.8,0.7,null,null,2.4,null,4.9,1.2,null,null,1.6,0.9,null,null,3.6,null,0.7,null,0.5,null,2.8,null,0.7,null,1.3,null,1.4,null,6.1,null,37508,null,1649,null,42562.00,2300,null,null,27061,null,2421,null,4432,null,68104,null,3143,null,62373,null,2249,null,54561,null,87986,5474,null,null,2437,null,37822,null,34.9,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X),(X),null
5001100US4801,Texas,"Congressional District 1 (111th Congress), Texas",134456,4995,null,null,82026,3926,null,null,5003,null,185478,null,4370,null,267504,null,6,0.8,null,null,0.9,null,9.7,null,2.3,null,19.5,null,0.7,null,2.7,null,7.5,null,0.9,null,3.9,null,0.8,null,16.4,2.3,null,null,0.8,null,2.3,null,19.7,2.1,null,null,1.1,null,7.4,null,1.2,null,10.9,null,1,null,13.4,null,12.3,null,1.7,null,1.3,null,11,null,1.3,null,12.3,null,1,null,12.1,null,13.8,null,2.1,null,1.3,null,15.1,null,1.1,null,15,null,0.9,null,15.1,null,19.1,1.1,null,null,1.8,null,10.7,null,1.9,null,24.3,null,1.4,null,22.3,null,9.8,0.9,null,null,3.9,null,1.3,null,1.6,null,14.9,null,1.1,null,12.2,null,8.7,null,0.8,null,11.5,null,1.1,null,14.7,null,1.5,null,2.5,null,0.8,null,0.5,null,3,0.7,null,null,2.3,null,3.8,0.9,null,null,0.3,0.3,null,null,2.9,null,0.5,null,0.4,null,2.3,null,0.6,null,0.9,null,0.7,null,3.7,null,41351,null,909,null,51907.00,1848,null,null,21674,null,1760,null,1443,null,61885,null,1998,null,66763,null,1758,null,56861,null,77639,2685,null,null,2340,null,32256,null,27.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),null
5001100US4802,Texas,"Congressional District 2 (111th Congress), Texas",143817,6032,null,null,73464,4297,null,null,7070,null,199241,null,6742,null,272705,null,5.3,0.8,null,null,0.8,null,7,null,2.1,null,13.5,null,0.5,null,1.6,null,5.1,null,0.8,null,3.5,null,0.8,null,9.9,1.9,null,null,0.9,null,2,null,14.1,2.2,null,null,1.2,null,6.3,null,1.2,null,9.3,null,1.1,null,10.4,null,13.7,null,2,null,1.2,null,7,null,1,null,9.1,null,0.9,null,10.1,null,18,null,2.5,null,1.5,null,11.1,null,1.3,null,12.1,null,1.2,null,13.6,null,18.9,1.4,null,null,2.5,null,17.3,null,1.7,null,20,null,1.5,null,18.8,null,11.6,1.1,null,null,6.4,null,1.8,null,1.6,null,15.5,null,1.3,null,13.2,null,13.8,null,1,null,16.9,null,1.4,null,20.7,null,1.7,null,4.5,null,1.2,null,0.8,null,7.3,1,null,null,5.9,null,9.8,1.3,null,null,1.5,0.8,null,null,4.5,null,0.7,null,0.6,null,3.6,null,0.7,null,1,null,0.9,null,5.9,null,53617,null,1573,null,62215.00,2877,null,null,32330,null,3928,null,4211,null,78469,null,2851,null,79740,null,2298,null,71045,null,93709,3352,null,null,3437,null,43872,null,34.9,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.6,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X),(X),null
5001100US4803,Texas,"Congressional District 3 (111th Congress), Texas",165240,4943,null,null,84106,4444,null,null,4338,null,215346,null,5012,null,299452,null,2.6,0.6,null,null,0.6,null,3.7,null,1.7,null,8.3,null,0.4,null,0.9,null,3.4,null,0.6,null,2.7,null,0.6,null,6.2,1.6,null,null,0.6,null,1.7,null,14.2,2.1,null,null,0.8,null,4.1,null,1,null,6.4,null,0.8,null,8.4,null,12.2,null,2,null,0.8,null,5.8,null,0.9,null,8,null,0.9,null,9.1,null,17.6,null,2,null,1,null,7.9,null,1,null,10,null,0.9,null,12.3,null,18.3,1.2,null,null,2.5,null,20.7,null,1.3,null,16,null,1.2,null,17.2,null,12.9,1.1,null,null,8.6,null,1.8,null,1.5,null,16,null,1.3,null,14.4,null,16.7,null,1,null,19.8,null,1.1,null,23.6,null,1.5,null,7.7,null,1.4,null,0.8,null,10,1,null,null,8.1,null,12.6,1.3,null,null,3,0.9,null,null,9,null,0.9,null,0.7,null,7,null,0.7,null,1.5,null,1.1,null,11.4,null,66068,null,2076,null,80102.00,2293,null,null,40917,null,2189,null,2738,null,95598,null,2796,null,100615,null,2040,null,88311,null,115584,3289,null,null,3039,null,53324,null,27.4,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X),(X),null
5001100US4804,Texas,"Congressional District 4 (111th Congress), Texas",170961,4444,null,null,81889,4403,null,null,4457,null,221468,null,4150,null,303357,null,3.5,0.7,null,null,0.9,null,6.4,null,2.1,null,15.5,null,0.5,null,1.4,null,6.1,null,0.6,null,3.5,null,0.6,null,13.1,1.5,null,null,0.5,null,2.2,null,17.8,2.1,null,null,0.9,null,6,null,0.9,null,8.5,null,0.8,null,10.7,null,16.1,null,2.2,null,0.9,null,7.9,null,1,null,9.8,null,0.8,null,11.3,null,12.8,null,1.9,null,1.3,null,13,null,1.1,null,14.1,null,0.9,null,13.8,null,19.6,1.1,null,null,1.9,null,11,null,1.6,null,24,null,1.4,null,22.4,null,12.1,1,null,null,7.2,null,1.3,null,1.6,null,16.2,null,1.3,null,14,null,12.8,null,0.9,null,15.5,null,1,null,18.6,null,1.2,null,4.1,null,1.3,null,0.6,null,4.7,0.8,null,null,4,null,5.9,1,null,null,1.6,0.6,null,null,4,null,0.6,null,0.4,null,3.1,null,0.4,null,0.7,null,0.7,null,4.8,null,51584,null,1324,null,61007.00,1259,null,null,26847,null,1434,null,1679,null,69915,null,2026,null,75902,null,1654,null,66781,null,85511,2383,null,null,2844,null,39265,null,32,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31,(X),(X),null
5001100US4805,Texas,"Congressional District 5 (111th Congress), Texas",131020,4384,null,null,75914,4851,null,null,4745,null,179067,null,4661,null,254981,null,5,0.9,null,null,0.9,null,6.9,null,2.3,null,13.4,null,0.6,null,1.9,null,5.7,null,0.7,null,3.3,null,0.7,null,12.4,1.7,null,null,0.6,null,1.9,null,18.4,2.2,null,null,1.2,null,7.2,null,1.4,null,10.4,null,1.2,null,12.7,null,14.8,null,1.9,null,1.3,null,9.3,null,1.3,null,10.9,null,1.1,null,12.1,null,16.1,null,2.1,null,1.6,null,14.4,null,1.4,null,15.5,null,1.2,null,15.8,null,19.1,1.1,null,null,2,null,13.3,null,1.7,null,23.1,null,1.5,null,21.2,null,12,0.9,null,null,5.9,null,1.4,null,1.7,null,16.6,null,1.3,null,13.9,null,10.6,null,0.9,null,13.4,null,1.2,null,17.3,null,1.6,null,3.5,null,1,null,0.5,null,3.6,0.7,null,null,2.8,null,4.6,0.9,null,null,1,0.4,null,null,2.8,null,0.5,null,0.4,null,2.3,null,0.8,null,1.1,null,0.6,null,3.6,null,46131,null,1341,null,54849.00,2113,null,null,28635,null,1793,null,2369,null,66647,null,2261,null,68708,null,1731,null,60446,null,79951,2772,null,null,2143,null,38265,null,36.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X),(X),null
5001100US4806,Texas,"Congressional District 6 (111th Congress), Texas",146741,4326,null,null,79679,4303,null,null,3894,null,207202,null,4116,null,286881,null,3.7,0.7,null,null,0.7,null,5.7,null,1.9,null,13.1,null,0.4,null,1.2,null,5,null,0.7,null,3.6,null,0.8,null,10,1.7,null,null,0.7,null,2.4,null,14.4,2.2,null,null,0.9,null,5.1,null,1.1,null,8.7,null,0.9,null,10,null,15,null,2.1,null,1.2,null,8.8,null,1.2,null,11.3,null,1,null,12.2,null,18,null,2.5,null,1.2,null,12.1,null,1.2,null,14.6,null,1.2,null,15.4,null,19.8,1.4,null,null,2.3,null,15.6,null,1.9,null,21.9,null,1.6,null,20.5,null,12.6,1.3,null,null,6.9,null,1.5,null,2,null,18.1,null,1.6,null,14.4,null,13.2,null,0.9,null,15.5,null,1.1,null,19.6,null,1.5,null,5.4,null,1.5,null,0.6,null,4.3,0.7,null,null,3.4,null,6,1,null,null,1,0.7,null,null,3.4,null,0.7,null,0.5,null,2.6,null,0.4,null,0.4,null,1,null,4.8,null,51287,null,1016,null,58725.00,2360,null,null,33435,null,1609,null,2951,null,72273,null,2386,null,72807,null,1859,null,65362,null,86080,3292,null,null,2588,null,41729,null,26.9,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),null
5001100US4807,Texas,"Congressional District 7 (111th Congress), Texas",144828,4716,null,null,127863,6406,null,null,5494,null,187425,null,6902,null,315288,null,3.4,0.9,null,null,0.7,null,4.7,null,1.3,null,7.6,null,0.6,null,1.9,null,3.2,null,0.5,null,2.4,null,0.7,null,4.9,1,null,null,0.6,null,1.5,null,10.6,1.6,null,null,0.9,null,4.2,null,1.2,null,7.1,null,1,null,8.2,null,11,null,2,null,1.1,null,5.7,null,1.1,null,7.7,null,1.1,null,8.7,null,14.6,null,1.7,null,1.4,null,7.9,null,1.2,null,9.6,null,1.1,null,11.5,null,16.8,1.2,null,null,2,null,19.6,null,1.6,null,13.8,null,1.5,null,14.1,null,13.6,1.2,null,null,13.4,null,1.8,null,1.7,null,13.8,null,1.5,null,13.2,null,14.5,null,0.9,null,17.6,null,1.5,null,20.5,null,1.6,null,9.5,null,1.2,null,0.7,null,8.6,1,null,null,7.1,null,10.4,1.2,null,null,4.4,1,null,null,16.3,null,1.3,null,0.9,null,11.5,null,0.9,null,4.4,null,1.6,null,20.3,null,70229,null,2053,null,85748.00,4080,null,null,50917,null,1855,null,3522,null,101618,null,4548,null,122262,null,3462,null,102407,null,141496,5895,null,null,3893,null,70241,null,30.6,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X),(X),null
5001100US4808,Texas,"Congressional District 8 (111th Congress), Texas",164888,6102,null,null,84191,4510,null,null,5666,null,212235,null,4458,null,296426,null,5.5,0.9,null,null,0.9,null,7.8,null,2.1,null,15.2,null,0.6,null,1.9,null,5.3,null,0.7,null,2.8,null,0.7,null,11.4,1.8,null,null,0.7,null,1.9,null,19.5,2.4,null,null,1,null,6.4,null,1.1,null,7.8,null,1.1,null,10.9,null,12.9,null,1.7,null,0.9,null,8,null,0.9,null,9.6,null,0.9,null,10,null,12.9,null,1.8,null,1.4,null,13,null,1.3,null,14.1,null,1,null,13.9,null,17.7,1.2,null,null,2.3,null,13,null,1.8,null,19.7,null,1.4,null,19.1,null,13.6,1.1,null,null,7.5,null,1.6,null,1.6,null,17.8,null,1.4,null,15.5,null,11.5,null,1,null,13.9,null,1.2,null,16.8,null,1.5,null,4.8,null,1.3,null,0.5,null,5.3,0.6,null,null,4.4,null,6.5,0.8,null,null,1.5,0.8,null,null,6.4,null,0.8,null,0.6,null,5,null,0.5,null,1.4,null,1,null,7.9,null,52247,null,1994,null,62294.00,2214,null,null,28059,null,3024,null,2628,null,73539,null,2589,null,81987,null,2086,null,71424,null,93102,3399,null,null,2305,null,41467,null,32.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.9,(X),(X),null
